Punch,DJunJU,18,450969.6,621248.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,209,Niuyi113,21,450951,621326.8
AKM,Leonanan,2,441806.1,338674.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,299,Zhcary,19,441845,338397.6
Hit by Car,M6669,8,586858.4,344682.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1461,AWP4750,9,586292.3,344890.8
Micro UZI,panqiuqiu007,20,624381.1,374255.5,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,248,Mrstarr,22,624554.6,374487.2
Down and Out,ZzzY123,4,563014.2,373983.5,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1650,caonima1314740,6,562794.6,368333.3
Falling,caonima1314740,6,567452.8,348391.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1585,Popaie,7,565595,355163.3
Down and Out,DMXYWSOOX,6,571100.3,334152.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1487,M6669,8,571489.3,331036.7
Down and Out,Perrywu,9,555759.7,349745.5,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1469,Zero_zJJ,7,556218.7,349492
VSS,bingestar,1,496111.3,412535.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1183,luoxichiji,13,477334.8,412874.5
S12K,chouge258,19,441975.6,337629.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,284,Barnett0528,2,442077.2,338481.3
M16A4,BBDeng,7,537735.3,314089.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1037,alove9727,14,537949.2,315574.3
M16A4,alove9727,14,442810.3,640261.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,234,windyaliez,17,437945.6,623058
Micro UZI,Perrywu,9,460843,93786.97,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,161,MOLIDAREN,23,460513.1,94122.48
Mini 14,WCNMGB--,17,437835.2,623086.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,426,Anieng,18,445667,623606.8
Down and Out,Sx-Jun,8,574897.2,380629.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,163,fzcbdjha,24,573581.4,379630.6
M416,panqiuqiu007,20,624502.1,374381.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,236,Sirius_HX,22,624487.2,374730.2
M16A4,lincunergouzi,7,330417.4,521557.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,738,niBerBer,13,334224.9,522230.2
Bluezone,,,,,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1487,Sx-Jun,8,568875.8,332309.1
M16A4,Mwmorial,1,568089.1,396054.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1887,lv_lao_ge,2,567915.9,389149.2
Down and Out,Mwmorial,1,493811.5,411734.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1183,Be___real,13,480888.4,412331.3
S686,Barnett0528,2,442053.9,337567.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,239,zhangxiaogao,19,441789.8,337794.9
M416,panqiuqiu007,20,624437.6,374331.7,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,239,HURRICANING,22,624401.6,374835.9
Kar98k,lv_lao_ge,2,566856.2,387473.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1868,BLoodRoes,3,562270.4,390799.3
AKM,Sx-Jun,8,574904.9,380621.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,163,james_kings,24,573410.8,379685.6
Kar98k,PANYINGHONH,5,574249.4,384863.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1700,Arrogance-tong,2,574522.4,384778.1
S12K,chouge258,19,440940.6,332441.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,128,JasonYin6666,11,440976.5,333122.9
S12K,chouge258,19,441785.5,338943.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,307,Leonanan,2,441807.9,338716.3
Down and Out,jiaoshou_li,18,615378.9,372671.7,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,503,jiaoshou_li,18,615378.9,372671.7
M416,panqiuqiu007,20,622957.9,373799.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,181,Sakure-001,18,623008.9,373995
Down and Out,caonima1314740,6,470598.8,111279.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,120,chenhaiyang77,25,470660.7,111197.7
Micro UZI,Perrywu,9,471047.1,101748.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,197,xinsihaiwangluo,23,471736.7,102269.9
UMP9,Anna0312,15,530047.9,249597.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,336,TheGoodFortune,10,528720.3,248445.6
Down and Out,jimmyxboy-dong,3,479582.8,296005.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,869,Hateallthepeople,15,480215.9,296316.6
Down and Out,liqi998,11,598485.6,363468.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1266,#unknown,12,598020.6,363633.3
SCAR-L,lincunergouzi,7,556529.1,348973.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1461,Perrywu,9,556136.8,348952.2
Sickle,TheGoodFortune,10,523384.8,248942,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,144,BIGGGGJJ,4,523387.8,248848.6
Down and Out,Arrogance-tong,2,574501.4,384847.7,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1741,WolfgAng123,5,571910.3,383665.9
M16A4,WolfgAng123,5,572539.3,424783.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1266,XIZO1,12,0,0
Down and Out,lv_lao_ge,2,572211.2,383343.8,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1782,reputation188,4,565492.6,382912.5
AKM,Sx-Jun,8,574928.8,380723.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,154,zhangshaoyu6681,24,574770.9,380502.2
M16A4,WolfgAng123,5,568132.1,376184.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1654,ZzzY123,4,562707.3,373974.9
SCAR-L,Popaie,7,537866.6,313966.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1035,123DSS,14,538344.4,315275.8
Punch,Hateallthepeople,15,533948.6,237252.5,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,125,Daisey110,10,533940.3,237354.9
Mini 14,WCNMGB--,17,436277,624509.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,450,Isaiah866,14,445206.2,627419
Down and Out,WCNMGB--,17,437621.9,623319.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,426,DJunJU,18,445424.6,624325.6
SCAR-L,lv_lao_ge,2,572960.2,383187.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1741,PANYINGHONH,5,571659.9,383158.3
S1897,Harley9527,20,566811.1,380207,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,123,s-a-ynoon,24,566517.9,380394.3
Dacia,caonima1314740,6,571021.3,334247,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1464,BBDeng,7,556562.1,349151.5
M416,BLoodRoes,3,480315.7,296073,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,869,Anna0312,15,480721.9,296485
Grenade,guangtoukai,21,444944.8,622664.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,289,guangtoukai,21,444944.8,622664.9
S686,jiaoshou_li,18,626726.7,377890.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,377,dafeijipeng233,18,0,0
UMP9,Anna0312,15,530360.6,247462.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,265,STmeaTS,10,529926.2,247235.3
Bluezone,M6669,8,0,0,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1503,dyl1330,6,571798.8,334126.6
Grenade,jiaoshou_li,18,615378.9,372671.7,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,501,yiqihapigodv,18,0,0
Bluezone,,,,,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1650,DMXYWSOOX,6,563551.2,358489.3
M16A4,caonima1314740,6,568137.1,347553,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1537,lincunergouzi,7,561109.1,349047.9
Down and Out,lv_lao_ge,2,582953.5,353705.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1526,liangganling,6,571988.4,344672.9
Down and Out,Arrogance-tong,2,604162.4,358605.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1383,liqi998,11,603522.3,357386.3
M16A4,guangtoukai,21,456758.2,626699.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,211,wzh1883356,18,437716.4,623458.9
Down and Out,DMXYWSOOX,6,470197.6,109287.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,198,Dream_desire,23,470137.9,109208.4
M416,BLoodRoes,3,480253.2,295178.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,858,weypy666,15,480770.8,295232.1
AKM,dafeijipeng233,18,625098.7,381818.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,298,panqiuqiu007,20,626145.9,383449.9
M416,Popaie,7,534504.3,306559.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1393,tgx1,10,537929,306591.1
M416,Sx-Jun,8,574388.6,382643.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,275,Harley9527,20,574441.6,382254.9
M16A4,alove9727,14,444134.9,628507.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,453,WCNMGB--,17,436277,624509.3
S1897,lv_lao_ge,2,442084.9,338446.7,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,309,chouge258,19,441874.6,338892.3
Punch,xinsihaiwangluo,23,470931.4,109882.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,120,bergdream,25,0,0
AKM,Sx-Jun,8,574457.6,382554.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,271,psf1123000,20,574362.4,382675.9
AKM,ChinaDadddy,14,466225.3,642138.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,121,hjwC,18,466548.5,642121.2
Mini 14,Mwmorial,1,493787.3,411729.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1177,xiaowei0520,13,477633.1,414500.1
Down and Out,Sx-Jun,8,569041.1,328369.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1487,MK-Honey,8,568972.6,328513.5
Hit by Car,jimmyxboy-dong,3,418791.3,307090.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,690,Maroon-2,3,419016.3,305061.5
M416,Popaie,7,556748.6,350093.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1459,Hunter-101,9,555087.2,349799.1
Bluezone,Arrogance-tong,2,582126.7,385514.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1652,JINGliHONG,5,581087,376845.1
S686,weypy666,15,480599.9,295232.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,852,jimmyxboy-dong,3,479905.9,295857.1
AKM,wklion,1,566342.7,396922.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1823,hyp_9527,3,562700.3,393090.5
S12K,windyaliez,17,446597.6,628499,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,78,wuqingbaoda,21,446031.2,628754.1
Punch,caonima1314740,6,470512.2,111739.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,120,Rain_TM,25,0,0
Falling,DMXYWSOOX,6,571174.4,334501.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1488,NSL-88888,8,568660.3,332569.9
SKS,lv_lao_ge,2,602722.2,359221.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1383,bike77777,11,602224.6,359249.3
M16A4,guangtoukai,21,449644.9,622290.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,258,Dasyi_,17,445325,622296.4
Punch,windyaliez,17,445904.1,629545.6,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,141,dashouge007,21,444352.5,630646.4
AKM,Leonanan,2,442903.9,336457.9,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,251,flames1121,19,442996.5,337012.9
Grenade,HidexHoldings,2,622572.3,467434.5,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1129,teknque,20,618363.6,466790.1
M16A4,hoangbody,5,643499,455747.3,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1585,Selphin,10,644019.9,455097.6
SCAR-L,Bigbluez,15,475169.9,296255.5,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,663,bad_handle,37,473169.8,294647.5
M416,caonixuema12,3,635678.2,443278.5,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1820,hoangbody,5,636619.6,444739.2
R45,Mybulletsinurbdy,14,450823.2,516874.9,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,93,SweetTeeth,89,451179.8,516598
Punch,Sarcasm15rus,38,172198.5,88940.77,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,131,DeadChat,92,0,0
Grenade,HidexHoldings,2,508175.9,559513,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,820,ThorHercules,33,507476.8,565014.6
S1897,21TRY,66,316096.5,360406.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,99,Ivester3,87,316293.2,360102.5
S686,SABER12330,68,478130.9,574237.8,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,87,dimonn75,92,477858.8,573949.9
M16A4,bleak-_-,16,674979.7,359060,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1093,papeye,22,680100.9,360798
S1897,21TRY,66,316646.6,367922.8,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,132,Zarbarloka,75,318307.7,372119.4
Punch,WangJiaWan,51,318420.1,359461,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,173,21TRY,66,318330.4,359448.9
M416,wx-wjhnbovo,4,654616.9,421948.5,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1457,Bigbluez,15,654500.4,420836.3
P1911,Bigbluez,15,438469.6,277099.3,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,124,MicroChode,79,438181.2,277434.6
M416,wx-wjhnbovo,4,237520.8,139564.3,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,653,Sarcasm15rus,38,240385.6,140215.1
S1897,x1763,60,458605.9,563040.1,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,183,VattyV,65,457832.5,562528.7
SKS,yazi438888,8,443139.1,360772.6,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,298,L-Blindness,53,442095.2,361087.8
AKM,ChinaEasyKill,1,630838.3,436689.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1966,HidexHoldings,2,631439.8,438525.1
M16A4,jorden-james,44,382220.8,446668.9,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,142,Hirai_Alizarin,71,382880.1,447557.9
SCAR-L,Mybulletsinurbdy,14,647992.4,511752.9,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1056,blindmango,25,654047.8,514706.5
AKM,576840527,50,360851.2,428921.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,297,AutisticFireman,54,360760.9,427457
SCAR-L,teknque,20,363547.9,423349.9,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,447,Thermatrix,47,364464.6,427615.3
Falling,,,,,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,452,Lavernius_Tucker,46,559326.6,501908.2
Mini 14,weiyuntian,28,247647.5,192338.7,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,406,Pellikan,49,244132.5,193708.5
P1911,woshizhenshen,58,327430.2,351953.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,134,MrSchnaps,74,327484.7,350218.9
M416,BonanS,17,507478.8,525808.6,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,820,Ludo_,34,507498.2,523603.8
M416,wx-wjhnbovo,4,648082.4,434107.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1699,YO_L0,7,648118.4,432810.9
M416,wx-wjhnbovo,4,642634.6,435918.8,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1749,Krepp,6,641953.7,434320
Groza,Krepp,6,652034.4,420399.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1609,Swiss73,9,651899.9,420494.7
AKM,yazi438888,8,558182.3,388220.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1286,BonanS,17,558367.8,388076.1
M16A4,teknque,20,359417.2,424133.7,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,364,576840527,50,361277.6,425302.3
Groza,Krepp,6,657772.1,404046,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1385,bleak-_-,16,659467.2,406697.3
P92,kiki_kiyomi,67,326394.2,353963,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,91,LiLToo,90,326722.4,353563.3
M16A4,hoangbody,5,638602.8,460021.1,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1565,MasterMacDonald,11,635944.7,457475.2
M416,SJC11111,30,617019.1,480415.7,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,748,Ejazz5,35,616521.9,481361.3
Punch,Sarcasm15rus,38,171813,87510.63,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,137,YueWangKa,92,0,0
Groza,Krepp,6,620964.9,429280.2,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1081,Joppes97,24,620686.1,426956
M16A4,bleak-_-,16,675248.6,367173.8,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,1165,P1ayer1,19,668132.2,369665.4
